age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
29,blue-collar,single,basic.9y,unknown,no,no,cellular,may,fri,85,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0
53,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,admin.,single,university.degree,no,yes,no,cellular,oct,mon,400,1,5,2,success,-1.1,94.601,-49.5,1.032,4963.6,1
41,blue-collar,divorced,basic.4y,no,no,no,cellular,may,fri,709,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1
31,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,59,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0
25,technician,single,university.degree,no,yes,no,telephone,may,mon,174,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
37,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,fri,97,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
34,admin.,married,university.degree,no,no,no,telephone,jun,fri,198,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
38,admin.,divorced,basic.6y,unknown,yes,no,cellular,apr,thu,926,1,999,1,failure,-1.8,93.075,-47.1,1.483,5099.1,0
48,technician,married,unknown,no,yes,no,cellular,jul,mon,1096,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
34,management,married,university.degree,no,no,no,cellular,nov,thu,244,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
30,admin.,divorced,university.degree,no,no,no,telephone,nov,mon,48,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
30,admin.,single,university.degree,no,no,yes,cellular,jul,tue,127,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
36,services,married,high.school,unknown,yes,yes,cellular,may,fri,108,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
43,admin.,divorced,university.degree,unknown,no,no,cellular,aug,tue,111,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
32,services,married,basic.9y,no,no,no,cellular,jul,tue,491,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
25,admin.,single,high.school,no,yes,no,cellular,jul,thu,418,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
58,retired,married,basic.4y,no,no,no,cellular,aug,tue,556,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
43,entrepreneur,married,professional.course,no,yes,no,cellular,may,fri,311,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1
50,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,98,17,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
47,entrepreneur,married,university.degree,no,no,no,cellular,aug,tue,487,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1
44,blue-collar,married,professional.course,no,no,no,telephone,may,tue,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
51,management,married,university.degree,unknown,yes,no,cellular,jul,wed,180,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
57,management,married,university.degree,no,yes,no,cellular,nov,wed,589,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,1
58,admin.,married,university.degree,no,no,yes,telephone,jun,mon,129,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
37,management,married,university.degree,no,yes,no,cellular,nov,wed,140,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,0
31,blue-collar,married,professional.course,unknown,no,no,cellular,nov,thu,230,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
32,services,married,professional.course,no,yes,no,telephone,may,fri,379,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
54,technician,married,university.degree,no,yes,no,cellular,jul,thu,185,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
32,admin.,single,university.degree,no,no,no,cellular,oct,fri,147,2,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,0
54,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,853,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
35,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,65,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
37,unemployed,single,university.degree,no,yes,yes,cellular,jul,wed,314,1,5,2,success,-1.7,94.215,-40.3,0.881,4991.6,1
82,housemaid,divorced,basic.4y,no,no,no,cellular,jul,wed,316,1,999,0,nonexistent,-1.7,94.215,-40.3,0.881,4991.6,1
36,management,married,university.degree,no,no,no,cellular,apr,mon,98,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,0
39,admin.,divorced,university.degree,no,yes,yes,cellular,jul,mon,398,10,999,1,failure,-1.7,94.215,-40.3,0.827,4991.6,1
33,services,married,high.school,unknown,no,no,cellular,nov,thu,130,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
39,admin.,married,high.school,no,yes,no,cellular,may,mon,301,3,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,1
42,services,married,high.school,no,no,yes,telephone,jun,mon,230,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
30,technician,single,professional.course,no,yes,no,cellular,aug,mon,244,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
37,technician,single,professional.course,no,yes,no,cellular,apr,mon,20,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
39,admin.,single,university.degree,no,no,no,cellular,aug,thu,421,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
31,services,married,high.school,no,no,no,cellular,may,fri,130,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
46,admin.,single,university.degree,no,no,yes,telephone,may,fri,105,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,technician,single,professional.course,no,yes,yes,cellular,aug,fri,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
45,services,married,high.school,unknown,yes,no,cellular,may,fri,250,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
33,technician,married,university.degree,no,yes,no,cellular,aug,wed,312,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
56,admin.,married,high.school,unknown,yes,no,cellular,jul,fri,661,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
49,entrepreneur,married,high.school,no,yes,yes,cellular,may,tue,214,3,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0
41,admin.,married,basic.6y,no,no,no,cellular,apr,fri,1203,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,1
39,technician,divorced,professional.course,unknown,yes,no,cellular,aug,mon,714,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
44,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,may,wed,199,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
35,blue-collar,divorced,basic.9y,no,no,yes,cellular,jul,tue,1083,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
30,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,115,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
35,student,single,high.school,no,no,yes,telephone,may,fri,2680,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,1
32,admin.,married,university.degree,no,yes,no,cellular,aug,wed,157,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
33,admin.,single,university.degree,no,no,no,telephone,jun,fri,113,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0
59,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,133,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
29,technician,single,high.school,no,yes,yes,cellular,nov,fri,484,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
24,admin.,single,high.school,no,no,no,telephone,jun,tue,768,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1
38,technician,single,university.degree,no,no,no,telephone,may,wed,451,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
60,retired,divorced,basic.4y,no,no,no,cellular,apr,tue,465,4,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,1
31,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,47,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
38,services,single,high.school,unknown,yes,no,cellular,jul,tue,204,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
58,admin.,single,university.degree,no,no,no,cellular,may,tue,358,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
42,technician,single,basic.9y,no,no,no,telephone,may,mon,504,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
36,admin.,single,high.school,no,yes,yes,cellular,apr,fri,299,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
28,admin.,married,university.degree,no,no,yes,cellular,jul,wed,690,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1
39,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,87,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
31,admin.,single,university.degree,no,no,no,cellular,aug,thu,13,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
25,technician,single,university.degree,no,yes,no,telephone,aug,thu,256,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1
26,student,single,high.school,no,no,no,cellular,may,mon,291,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
32,technician,single,professional.course,no,yes,no,cellular,may,fri,347,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0
35,blue-collar,married,basic.9y,unknown,no,no,cellular,may,tue,136,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
23,student,single,high.school,no,no,no,cellular,jun,tue,310,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,1
69,retired,divorced,university.degree,no,yes,no,cellular,apr,tue,207,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,1
42,admin.,single,university.degree,no,yes,no,telephone,may,tue,72,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
26,student,single,high.school,no,yes,no,cellular,aug,fri,155,2,6,2,failure,-2.9,92.201,-31.4,0.825,5076.2,1
41,admin.,married,unknown,unknown,no,no,telephone,may,tue,185,12,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
38,technician,married,university.degree,no,yes,yes,cellular,dec,wed,310,1,999,0,nonexistent,-3,92.713,-33,0.721,5023.5,1
43,technician,married,high.school,no,yes,no,telephone,nov,thu,37,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
33,unemployed,single,university.degree,no,no,no,cellular,nov,thu,187,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
61,retired,married,basic.9y,no,no,no,cellular,may,mon,324,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0
31,blue-collar,single,basic.9y,no,unknown,unknown,cellular,may,tue,88,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
30,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,623,1,10,1,success,-1.8,92.893,-46.2,1.327,5099.1,1
62,admin.,married,high.school,no,no,no,cellular,oct,tue,318,1,4,3,success,-1.1,94.601,-49.5,1.037,4963.6,1
47,technician,married,high.school,unknown,no,no,cellular,apr,mon,222,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
31,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,72,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
31,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,127,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
29,admin.,single,university.degree,no,yes,no,cellular,may,wed,232,1,999,1,failure,-1.8,93.876,-40,0.672,5008.7,1
59,services,divorced,high.school,no,no,no,telephone,may,wed,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
19,student,single,basic.6y,no,yes,no,cellular,sep,thu,161,2,6,4,success,-1.1,94.199,-37.5,0.879,4963.6,1
37,admin.,married,university.degree,no,no,no,cellular,apr,mon,69,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
47,technician,married,university.degree,no,yes,no,cellular,aug,thu,65,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
33,technician,married,professional.course,unknown,yes,no,cellular,apr,fri,446,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
56,management,married,university.degree,no,yes,no,cellular,nov,wed,130,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
44,unknown,divorced,unknown,no,no,no,cellular,apr,tue,189,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
38,admin.,married,high.school,no,yes,no,cellular,apr,thu,302,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0
28,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,273,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
52,services,married,high.school,unknown,yes,no,cellular,aug,mon,99,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
49,blue-collar,married,unknown,no,no,no,telephone,jun,thu,225,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
40,housemaid,divorced,high.school,unknown,yes,yes,cellular,jul,thu,43,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
34,blue-collar,married,high.school,no,yes,no,telephone,jul,mon,50,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
56,management,married,basic.9y,no,yes,no,telephone,jun,tue,941,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1
53,blue-collar,married,basic.9y,unknown,no,no,telephone,jul,tue,39,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0
35,unemployed,married,professional.course,no,yes,no,cellular,apr,thu,79,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
36,self-employed,married,professional.course,no,no,no,telephone,jun,fri,161,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
57,admin.,single,unknown,no,no,no,cellular,jul,fri,137,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
44,blue-collar,married,basic.4y,no,yes,no,cellular,jul,wed,464,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
31,entrepreneur,married,university.degree,no,yes,no,telephone,jun,thu,130,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
46,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,114,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
30,housemaid,married,professional.course,no,yes,no,cellular,aug,mon,105,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
35,unemployed,single,basic.6y,unknown,yes,no,cellular,nov,tue,76,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,0
62,entrepreneur,married,university.degree,no,no,no,cellular,sep,tue,170,1,999,1,failure,-3.4,92.379,-29.8,0.77,5017.5,1
44,technician,single,unknown,unknown,yes,no,telephone,may,mon,440,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
33,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,wed,207,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,0
42,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,143,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
38,technician,single,university.degree,no,yes,no,cellular,apr,fri,31,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
52,entrepreneur,married,basic.9y,no,yes,no,cellular,jul,mon,165,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
52,technician,married,professional.course,no,no,yes,cellular,jul,fri,163,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
34,technician,married,professional.course,no,no,no,cellular,aug,mon,187,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
41,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,488,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1
62,self-employed,married,university.degree,unknown,yes,no,cellular,sep,fri,79,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,0
50,admin.,married,high.school,no,yes,yes,cellular,may,mon,146,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0
29,admin.,single,high.school,no,yes,yes,cellular,mar,mon,257,1,999,0,nonexistent,-1.8,93.369,-34.8,0.646,5008.7,1
41,self-employed,married,university.degree,no,no,no,cellular,aug,mon,173,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
23,admin.,single,university.degree,no,no,yes,cellular,apr,wed,343,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
47,blue-collar,married,basic.4y,no,no,no,cellular,jul,wed,127,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
44,blue-collar,married,high.school,unknown,yes,no,telephone,may,mon,73,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
26,technician,single,professional.course,no,yes,no,cellular,sep,fri,249,1,3,3,success,-1.1,94.199,-37.5,0.879,4963.6,1
41,management,married,unknown,no,no,no,telephone,may,tue,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,541,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
31,self-employed,divorced,basic.9y,no,yes,no,cellular,may,fri,12,10,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0
31,technician,married,university.degree,no,yes,no,cellular,aug,wed,376,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
39,management,divorced,basic.9y,unknown,yes,no,cellular,jul,thu,86,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
38,self-employed,divorced,basic.9y,no,yes,no,telephone,may,tue,95,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
29,admin.,married,high.school,no,yes,no,telephone,may,tue,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
27,admin.,married,university.degree,no,yes,no,cellular,jun,mon,761,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0
43,blue-collar,married,basic.6y,unknown,no,no,cellular,apr,fri,315,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
46,technician,divorced,university.degree,no,no,no,cellular,jul,tue,199,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
29,technician,single,professional.course,no,no,no,cellular,nov,fri,1480,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,1
28,admin.,single,university.degree,no,no,no,telephone,apr,fri,394,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1
51,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,396,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
51,management,married,university.degree,no,no,no,cellular,aug,fri,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
41,self-employed,married,basic.9y,no,no,no,cellular,jul,fri,134,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
31,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,250,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
36,admin.,single,university.degree,no,yes,no,cellular,apr,thu,68,3,999,2,failure,-1.8,93.075,-47.1,1.435,5099.1,0
35,services,married,basic.9y,no,yes,yes,cellular,jul,wed,252,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
45,admin.,divorced,university.degree,no,no,no,telephone,may,wed,681,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,1
32,retired,married,high.school,no,no,no,telephone,may,fri,209,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
41,technician,single,professional.course,no,unknown,unknown,telephone,may,fri,136,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
60,admin.,married,university.degree,unknown,no,no,telephone,jun,tue,111,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
27,services,single,high.school,unknown,no,no,cellular,jul,tue,509,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
38,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,144,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
40,blue-collar,married,professional.course,no,yes,yes,cellular,jul,mon,431,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1
30,services,single,high.school,no,yes,no,telephone,jul,fri,1576,3,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
47,services,married,high.school,unknown,yes,no,telephone,may,wed,127,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
31,technician,married,university.degree,no,yes,no,cellular,aug,thu,515,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
54,admin.,divorced,university.degree,no,unknown,unknown,cellular,may,wed,161,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,0
49,management,divorced,university.degree,no,no,no,cellular,jul,thu,161,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
43,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,296,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
32,admin.,married,university.degree,no,yes,no,cellular,oct,thu,177,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0
44,admin.,married,high.school,no,yes,yes,cellular,jul,wed,164,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
31,admin.,single,university.degree,no,yes,no,cellular,nov,thu,353,1,999,0,nonexistent,-1.1,94.767,-50.8,1.031,4963.6,1
54,blue-collar,single,unknown,no,yes,no,cellular,jul,mon,122,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
38,management,divorced,university.degree,no,yes,no,cellular,jul,wed,256,9,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
55,admin.,married,high.school,no,no,no,cellular,nov,fri,148,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
48,blue-collar,married,unknown,no,yes,no,cellular,aug,mon,346,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
41,self-employed,married,professional.course,unknown,yes,no,cellular,nov,fri,1571,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,1
19,student,single,basic.4y,no,yes,no,cellular,sep,wed,396,2,6,3,success,-1.1,94.199,-37.5,0.876,4963.6,1
45,technician,married,university.degree,no,yes,no,telephone,may,fri,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
46,self-employed,single,high.school,no,no,no,telephone,jun,fri,464,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
29,admin.,single,university.degree,no,yes,no,cellular,aug,fri,101,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
37,admin.,single,university.degree,no,yes,no,cellular,aug,thu,94,7,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
31,technician,married,professional.course,no,no,yes,cellular,aug,wed,90,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
27,admin.,single,university.degree,no,yes,no,cellular,may,fri,431,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,1
34,admin.,single,high.school,no,no,no,cellular,jul,wed,346,1,999,1,failure,-1.7,94.215,-40.3,0.802,4991.6,1
